id,sale_id,product_id,quantity,unit_price,discount_amount,line_total,created_at,updated_at
243,76,128,16,37.04,0.00,592.64,2026-09-02 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
244,76,136,5,62.81,0.00,314.05,2026-09-02 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
245,76,28,14,69.53,0.00,973.42,2026-09-02 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
246,76,1,14,240.52,0.00,3367.28,2026-09-02 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
247,77,24,3,66.05,0.00,198.15,2026-05-08 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
248,77,22,1,8.25,0.00,8.25,2026-05-08 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
249,78,10,4,26.82,0.00,107.28,2026-02-06 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
250,79,119,28,14.76,41.33,371.95,2026-01-06 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
251,79,1,29,240.52,697.51,6277.57,2026-01-06 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
252,80,88,2,63.91,0.00,127.82,2026-08-16 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
253,81,8,6,178.97,53.69,1020.13,2026-03-03 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
254,81,71,4,21.27,4.25,80.83,2026-03-03 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
255,81,15,1,67.41,3.37,64.04,2026-03-03 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
256,81,108,3,358.67,53.80,1022.21,2026-03-03 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
257,81,38,2,214.26,21.43,407.09,2026-03-03 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
258,82,1,1,240.52,0.00,240.52,2026-01-11 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
259,82,109,1,15.29,0.00,15.29,2026-01-11 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
260,83,4,6,83.82,50.29,452.63,2026-09-03 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
261,83,137,4,11.90,4.76,42.84,2026-09-03 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
262,83,3,1,72.17,7.22,64.95,2026-09-03 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
263,84,107,8,17.66,7.06,134.22,2026-09-12 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
264,84,21,27,32.08,43.31,822.85,2026-09-12 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
265,84,13,30,390.04,585.06,11116.14,2026-09-12 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
266,85,2,5,37.93,18.96,170.69,2026-09-09 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
267,85,7,25,50.71,126.78,1140.97,2026-09-09 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
268,85,1,29,240.52,697.51,6277.57,2026-09-09 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
269,86,2,4,37.93,0.00,151.72,2025-10-29 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
270,87,53,9,71.59,0.00,644.31,2026-07-10 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
271,87,75,25,10.06,0.00,251.50,2026-07-10 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
272,87,10,5,26.82,0.00,134.10,2026-07-10 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
273,87,5,25,100.68,0.00,2517.00,2026-07-10 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
274,87,1,23,240.52,0.00,5531.96,2026-07-10 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
275,88,102,1,6.94,0.00,6.94,2026-07-22 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
276,89,12,1,37.40,0.00,37.40,2025-12-30 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
277,89,17,2,28.18,0.00,56.36,2025-12-30 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
278,90,40,1,30.63,0.00,30.63,2026-01-08 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
279,91,115,1,52.15,5.21,46.94,2026-06-25 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
280,91,3,5,72.17,36.09,324.76,2026-06-25 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
281,91,1,5,240.52,120.26,1082.34,2026-06-25 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
282,92,2,45,37.93,170.69,1536.16,2025-12-14 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
283,92,1,71,240.52,1707.69,15369.23,2025-12-14 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
284,92,46,35,226.60,793.10,7137.90,2025-12-14 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
285,93,13,3,390.04,0.00,1170.12,2026-05-29 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
286,93,125,2,39.40,0.00,78.80,2026-05-29 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
287,93,114,2,26.16,0.00,52.32,2026-05-29 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
288,94,71,4,21.27,0.00,85.08,2026-03-24 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
289,94,129,4,24.42,0.00,97.68,2026-03-24 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
290,94,17,3,28.18,0.00,84.54,2026-03-24 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
291,95,105,77,37.38,287.83,2590.43,2026-04-07 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
292,95,78,55,12.23,67.27,605.38,2026-04-07 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
293,95,14,60,22.92,137.52,1237.68,2026-04-07 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
294,95,101,13,23.49,30.54,274.83,2026-04-07 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
295,95,130,24,51.58,123.79,1114.13,2026-04-07 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
296,95,4,33,83.82,276.61,2489.45,2026-04-07 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
297,95,12,51,37.40,190.74,1716.66,2026-04-07 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
298,95,32,64,14.97,95.81,862.27,2026-04-07 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
299,95,96,33,27.23,89.86,808.73,2026-04-07 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
300,96,1,5,240.52,60.13,1142.47,2026-08-21 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
301,96,45,3,12.77,1.92,36.39,2026-08-21 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
302,96,51,2,17.66,1.77,33.55,2026-08-21 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
303,96,3,5,72.17,18.04,342.81,2026-08-21 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
304,97,32,1,14.97,0.00,14.97,2026-04-26 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
305,97,98,4,74.76,0.00,299.04,2026-04-26 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
306,97,91,4,147.01,0.00,588.04,2026-04-26 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
307,98,2,3,37.93,0.00,113.79,2026-07-30 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
308,99,110,4,18.31,0.00,73.24,2026-04-06 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
309,99,5,1,100.68,0.00,100.68,2026-04-06 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
310,99,85,1,96.04,0.00,96.04,2026-04-06 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
311,100,26,1,20.89,0.00,20.89,2026-05-07 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
312,100,7,4,50.71,0.00,202.84,2026-05-07 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
313,101,80,57,24.56,70.00,1329.92,2026-09-14 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
314,101,2,78,37.93,147.93,2810.61,2026-09-14 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
315,101,146,10,35.53,17.77,337.53,2026-09-14 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
316,101,91,16,147.01,117.61,2234.55,2026-09-14 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
317,101,53,43,71.59,153.92,2924.45,2026-09-14 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
318,101,4,15,83.82,62.87,1194.43,2026-09-14 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
319,101,1,24,240.52,288.62,5483.86,2026-09-14 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
320,102,29,1,78.65,0.00,78.65,2026-06-12 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
321,103,22,6,8.25,2.48,47.02,2026-09-14 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
322,103,4,4,83.82,16.76,318.52,2026-09-14 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
323,103,17,2,28.18,2.82,53.54,2026-09-14 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
324,103,18,1,209.61,10.48,199.13,2026-09-14 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
325,103,5,3,100.68,15.10,286.94,2026-09-14 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
326,104,47,2,11.60,0.00,23.20,2025-12-02 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
327,104,1,1,240.52,0.00,240.52,2025-12-02 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
328,104,18,2,209.61,0.00,419.22,2025-12-02 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
329,105,49,2,40.05,8.01,72.09,2026-04-08 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
330,105,39,2,58.90,11.78,106.02,2026-04-08 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
331,105,87,3,12.26,3.68,33.10,2026-04-08 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
332,105,1,4,240.52,96.21,865.87,2026-04-08 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
333,106,5,23,100.68,0.00,2315.64,2025-12-19 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
334,106,2,25,37.93,0.00,948.25,2025-12-19 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
335,106,6,8,200.80,0.00,1606.40,2025-12-19 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
336,107,5,22,100.68,0.00,2214.96,2026-04-14 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
337,107,16,7,145.60,0.00,1019.20,2026-04-14 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
338,107,23,16,62.82,0.00,1005.12,2026-04-14 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
339,107,8,18,178.97,0.00,3221.46,2026-04-14 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
340,107,2,11,37.93,0.00,417.23,2026-04-14 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
341,108,1,4,240.52,0.00,962.08,2026-04-02 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
342,108,10,2,26.82,0.00,53.64,2026-04-02 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
343,109,13,6,390.04,234.02,2106.22,2026-06-24 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
344,109,44,6,99.67,59.80,538.22,2026-06-24 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
345,109,38,23,214.26,492.80,4435.18,2026-06-24 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
346,109,131,13,89.82,116.77,1050.89,2026-06-24 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
347,109,4,12,83.82,100.58,905.26,2026-06-24 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
348,110,55,3,12.74,1.91,36.31,2026-04-12 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
349,110,97,4,22.29,4.46,84.70,2026-04-12 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
350,111,1,3,240.52,36.08,685.48,2026-07-05 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
351,111,19,6,53.51,16.05,305.01,2026-07-05 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
352,111,48,2,30.80,3.08,58.52,2026-07-05 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
353,111,16,2,145.60,14.56,276.64,2026-07-05 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
354,112,3,5,72.17,0.00,360.85,2026-09-05 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
355,112,5,24,100.68,0.00,2416.32,2026-09-05 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
356,112,1,16,240.52,0.00,3848.32,2026-09-05 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
357,112,44,20,99.67,0.00,1993.40,2026-09-05 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
358,113,44,28,99.67,418.61,2372.15,2026-01-20 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
359,113,6,22,200.80,662.64,3754.96,2026-01-20 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
360,113,4,22,83.82,276.61,1567.43,2026-01-20 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
361,113,19,48,53.51,385.27,2183.21,2026-01-20 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
362,114,6,3,200.80,0.00,602.40,2026-04-24 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
363,115,53,4,71.59,0.00,286.36,2026-08-15 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
364,115,1,2,240.52,0.00,481.04,2026-08-15 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
365,116,13,4,390.04,0.00,1560.16,2025-09-30 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
366,116,3,1,72.17,0.00,72.17,2025-09-30 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
367,116,1,3,240.52,0.00,721.56,2025-09-30 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
368,117,10,68,26.82,182.38,1641.38,2026-07-15 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
369,117,12,54,37.40,201.96,1817.64,2026-07-15 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
370,117,147,46,50.40,231.84,2086.56,2026-07-15 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
371,117,6,24,200.80,481.92,4337.28,2026-07-15 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
372,117,1,11,240.52,264.57,2381.15,2026-07-15 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
373,117,22,73,8.25,60.23,542.02,2026-07-15 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
374,117,8,28,178.97,501.12,4510.04,2026-07-15 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
375,117,33,69,110.40,761.76,6855.84,2026-07-15 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
376,117,13,29,390.04,1131.12,10180.04,2026-07-15 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
377,118,1,1,240.52,24.05,216.47,2026-08-31 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
378,118,6,1,200.80,20.08,180.72,2026-08-31 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
379,118,15,4,67.41,26.96,242.68,2026-08-31 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
380,118,3,3,72.17,21.65,194.86,2026-08-31 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
381,118,80,1,24.56,2.46,22.10,2026-08-31 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
382,119,68,20,379.41,758.82,6829.38,2026-02-04 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
383,119,19,47,53.51,251.50,2263.47,2026-02-04 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
384,119,131,38,89.82,341.32,3071.84,2026-02-04 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
385,119,26,14,20.89,29.25,263.21,2026-02-04 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
386,119,129,70,24.42,170.94,1538.46,2026-02-04 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
387,119,50,55,25.22,138.71,1248.39,2026-02-04 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
388,119,2,41,37.93,155.51,1399.62,2026-02-04 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
389,119,54,59,15.26,90.03,810.31,2026-02-04 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
390,119,13,64,390.04,2496.26,22466.30,2026-02-04 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
391,120,96,69,27.23,281.83,1597.04,2026-03-14 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
392,120,74,79,107.70,1276.24,7232.06,2026-03-14 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
393,120,2,33,37.93,187.75,1063.94,2026-03-14 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
394,120,63,58,42.31,368.10,2085.88,2026-03-14 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
395,120,4,65,83.82,817.25,4631.05,2026-03-14 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
396,120,12,22,37.40,123.42,699.38,2026-03-14 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
397,120,3,27,72.17,292.29,1656.30,2026-03-14 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
398,120,6,77,200.80,2319.24,13142.36,2026-03-14 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
399,120,116,66,160.06,1584.59,8979.37,2026-03-14 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
400,121,12,1,37.40,0.00,37.40,2026-06-17 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
401,122,6,2,200.80,0.00,401.60,2026-06-06 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
402,123,11,6,46.71,0.00,280.26,2026-07-18 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
403,123,1,7,240.52,0.00,1683.64,2026-07-18 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
404,123,75,6,10.06,0.00,60.36,2026-07-18 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
405,123,96,13,27.23,0.00,353.99,2026-07-18 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
406,123,15,25,67.41,0.00,1685.25,2026-07-18 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
407,124,1,1,240.52,0.00,240.52,2026-04-26 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
408,124,57,2,58.32,0.00,116.64,2026-04-26 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
409,124,43,2,410.04,0.00,820.08,2026-04-26 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
410,125,35,30,10.84,16.26,308.94,2025-11-12 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
411,125,51,20,17.66,17.66,335.54,2025-11-12 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
412,125,120,24,96.94,116.33,2210.23,2025-11-12 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
413,126,1,17,240.52,613.33,3475.51,2026-03-29 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
414,126,3,25,72.17,270.64,1533.61,2026-03-29 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
415,126,16,48,145.60,1048.32,5940.48,2026-03-29 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
416,126,82,61,7.77,71.10,402.87,2026-03-29 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
417,126,14,71,22.92,244.10,1383.22,2026-03-29 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
418,127,90,1,55.49,0.00,55.49,2026-06-27 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
419,127,33,2,110.40,0.00,220.80,2026-06-27 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
420,127,13,2,390.04,0.00,780.08,2026-06-27 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
421,128,16,17,145.60,0.00,2475.20,2026-08-20 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
422,128,6,17,200.80,0.00,3413.60,2026-08-20 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
423,128,42,27,19.12,0.00,516.24,2026-08-20 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
424,128,131,30,89.82,0.00,2694.60,2026-08-20 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
425,128,18,8,209.61,0.00,1676.88,2026-08-20 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
426,129,1,3,240.52,0.00,721.56,2025-08-01 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
427,130,16,3,145.60,21.84,414.96,2026-09-06 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
428,130,52,5,56.44,14.11,268.09,2026-09-06 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
429,130,5,5,100.68,25.17,478.23,2026-09-06 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
430,130,141,2,61.07,6.11,116.03,2026-09-06 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
431,131,40,30,30.63,45.95,872.95,2026-06-13 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
432,131,26,9,20.89,9.40,178.61,2026-06-13 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
433,131,15,13,67.41,43.82,832.51,2026-06-13 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
434,132,132,3,4.78,0.00,14.34,2026-06-13 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
435,132,32,2,14.97,0.00,29.94,2026-06-13 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
436,132,3,3,72.17,0.00,216.51,2026-06-13 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
437,133,2,1,37.93,0.00,37.93,2026-07-01 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
438,134,72,28,25.18,70.50,634.54,2026-01-10 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
439,134,1,17,240.52,408.88,3679.96,2026-01-10 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
440,134,98,29,74.76,216.80,1951.24,2026-01-10 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
441,135,62,2,23.50,2.35,44.65,2026-07-20 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
442,135,32,3,14.97,2.25,42.66,2026-07-20 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
443,135,85,1,96.04,4.80,91.24,2026-07-20 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
444,136,18,6,209.61,125.77,1131.89,2026-07-25 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
445,136,44,2,99.67,19.93,179.41,2026-07-25 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
446,136,4,4,83.82,33.53,301.75,2026-07-25 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
447,137,1,1,240.52,0.00,240.52,2025-12-10 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
448,137,2,3,37.93,0.00,113.79,2025-12-10 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
449,138,109,2,15.29,0.00,30.58,2026-02-01 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
450,138,37,4,4.83,0.00,19.32,2026-02-01 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
451,138,18,3,209.61,0.00,628.83,2026-02-01 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
452,139,27,3,29.09,0.00,87.27,2026-02-24 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
453,139,2,1,37.93,0.00,37.93,2026-02-24 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
454,140,6,3,200.80,0.00,602.40,2026-07-19 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
455,141,119,6,14.76,8.86,79.70,2025-11-27 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
456,141,19,22,53.51,117.72,1059.50,2025-11-27 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
457,141,11,27,46.71,126.12,1135.05,2025-11-27 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
458,142,100,2,108.88,0.00,217.76,2026-04-23 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
459,142,1,3,240.52,0.00,721.56,2026-04-23 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
460,143,107,29,17.66,51.21,460.93,2025-11-09 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
461,143,48,30,30.80,92.40,831.60,2025-11-09 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
462,144,100,1,108.88,0.00,108.88,2026-02-11 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
463,144,17,1,28.18,0.00,28.18,2026-02-11 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
464,144,2,1,37.93,0.00,37.93,2026-02-11 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
465,145,1,2,240.52,24.05,456.99,2026-06-04 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
466,146,63,4,42.31,16.92,152.32,2025-10-23 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
467,146,47,6,11.60,6.96,62.64,2025-10-23 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
468,147,1,1,240.52,0.00,240.52,2026-01-17 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
469,147,4,2,83.82,0.00,167.64,2026-01-17 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
470,148,4,46,83.82,578.36,3277.36,2026-06-19 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
471,148,1,15,240.52,541.17,3066.63,2026-06-19 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
472,148,13,50,390.04,2925.30,16576.70,2026-06-19 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
473,149,40,6,30.63,18.38,165.40,2026-04-17 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
474,149,1,6,240.52,144.31,1298.81,2026-04-17 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
475,149,121,3,83.76,25.13,226.15,2026-04-17 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
476,149,3,2,72.17,14.43,129.91,2026-04-17 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
477,150,102,1,6.94,0.00,6.94,2026-08-10 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
478,150,7,1,50.71,0.00,50.71,2026-08-10 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
479,150,24,3,66.05,0.00,198.15,2026-08-10 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
480,151,85,2,96.04,0.00,192.08,2026-07-06 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
481,152,39,4,58.90,23.56,212.04,2026-05-21 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
482,152,15,1,67.41,6.74,60.67,2026-05-21 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
483,152,2,3,37.93,11.38,102.41,2026-05-21 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
484,153,1,2,240.52,0.00,481.04,2026-05-24 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
485,153,10,2,26.82,0.00,53.64,2026-05-24 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
